ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),CONTROL_MODULE_VOLTAGE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),Moving,Date_of_Compute,Date_of_Garage,Dynamic_Number_of_Days_Left
857.75,0,17.254902,26.666666,51,3.90625,-7.8125,26,14.179,0,338.100006,1,29/11/2024 0:00,24/3/2024 0:00,155
857.75,0,17.254902,26.666666,51,3.90625,-7.8125,26,14.179,0,338.100006,1,5/12/2024 0:00,24/3/2024 0:00,154
857.75,0,17.254902,26.666666,51,3.90625,-7.8125,26,14.042,0,338.700012,1,4/12/2024 0:00,24/3/2024 0:00,153
857.75,0,17.254902,26.666666,51,3.90625,-7.8125,26,14.042,0,338.700012,1,3/12/2024 0:00,24/3/2024 0:00,152
882,0,18.82353,36.862743,51,3.125,-6.25,36,14.042,0,338.700012,1,2/12/2024 0:00,24/3/2024 0:00,151
882,0,18.82353,36.862743,51,3.125,-6.25,36,14.042,0,338.700012,1,1/12/2024 0:00,24/3/2024 0:00,150
882,0,18.82353,36.862743,51,3.125,-6.25,36,14.121,0,340.299988,1,30/11/2024 0:00,24/3/2024 0:00,149
882,0,18.82353,35.294117,51,3.125,-7.03125,36,14.121,0,340.299988,1,29/11/2024 0:00,24/3/2024 0:00,148
901.5,0,18.82353,35.294117,51,3.125,-7.03125,35,14.121,0,340.299988,1,5/12/2024 0:00,24/3/2024 0:00,147
901.5,0,18.82353,35.294117,51,3.125,-7.03125,35,14.121,0,342.299988,1,4/12/2024 0:00,24/3/2024 0:00,146
901.5,0,18.82353,35.294117,51,3.125,-7.03125,35,14.121,0,342.299988,1,3/12/2024 0:00,24/3/2024 0:00,145
900.75,0,18.431372,34.509804,51,3.90625,-3.90625,34,14.121,0,342.299988,1,2/12/2024 0:00,24/3/2024 0:00,144
900.75,0,18.431372,34.509804,51,3.90625,-3.90625,34,14.121,0,342.299988,1,1/12/2024 0:00,24/3/2024 0:00,143
900.75,0,18.431372,34.509804,51,3.90625,-3.90625,34,14.121,0,344.399994,1,30/11/2024 0:00,24/3/2024 0:00,142
900.75,0,18.431372,34.509804,51,3.90625,-3.90625,34,14.121,0,344.399994,1,29/11/2024 0:00,24/3/2024 0:00,141
878.75,0,18.431372,34.117645,52,3.90625,-5.46875,35,14.121,0,344.399994,1,5/12/2024 0:00,24/3/2024 0:00,140
878.75,0,18.431372,34.117645,52,3.90625,-5.46875,35,14.121,0,344.399994,1,4/12/2024 0:00,31/3/2024 0:00,139
878.75,0,18.431372,34.117645,52,3.90625,-5.46875,35,14.121,0,345.5,1,3/12/2024 0:00,31/3/2024 0:00,138
878.75,0,18.431372,34.117645,52,3.90625,-7.8125,35,14.121,0,345.5,1,2/12/2024 0:00,31/3/2024 0:00,137
857,0,18.431372,34.117645,52,3.90625,-7.8125,34,14.121,0,345.5,1,1/12/2024 0:00,31/3/2024 0:00,136
857,0,18.431372,34.117645,52,3.90625,-7.8125,34,14.121,0,347.600006,1,30/11/2024 0:00,31/3/2024 0:00,135
857,0,18.431372,34.117645,52,3.90625,-7.8125,34,14.082,0,347.600006,1,29/11/2024 0:00,31/3/2024 0:00,134
857.75,0,18.431372,34.117645,53,3.90625,-3.90625,35,14.082,0,347.600006,1,5/12/2024 0:00,31/3/2024 0:00,133
857.75,0,18.431372,34.117645,53,3.90625,-3.90625,35,14.082,0,347.600006,1,4/12/2024 0:00,31/3/2024 0:00,132
857.75,0,18.431372,34.117645,53,3.90625,-3.90625,35,14.062,0,349.600006,1,3/12/2024 0:00,31/3/2024 0:00,131
857.75,0,18.431372,34.117645,53,3.90625,-3.90625,35,14.062,0,349.600006,1,2/12/2024 0:00,31/3/2024 0:00,130
853,0,18.431372,34.117645,53,3.90625,-6.25,34,14.062,0,349.600006,1,1/12/2024 0:00,31/3/2024 0:00,129
853,0,18.431372,34.117645,53,3.90625,-6.25,34,14.062,0,349.600006,1,30/11/2024 0:00,31/3/2024 0:00,128
853,0,18.431372,34.117645,53,3.90625,-6.25,34,14.082,0,351.600006,1,29/11/2024 0:00,31/3/2024 0:00,127
853,0,18.431372,34.117645,53,3.90625,-7.8125,34,14.082,0,351.600006,1,5/12/2024 0:00,31/3/2024 0:00,126
855.25,0,18.431372,34.117645,53,3.90625,-7.8125,35,14.082,0,351.600006,1,4/12/2024 0:00,31/3/2024 0:00,125
855.25,0,18.431372,34.117645,53,3.90625,-7.8125,35,14.082,0,352.600006,1,3/12/2024 0:00,31/3/2024 0:00,124
855.25,0,18.431372,34.117645,53,3.90625,-7.8125,35,14.062,0,352.600006,1,2/12/2024 0:00,31/3/2024 0:00,123
857.75,0,18.431372,34.117645,53,3.90625,-6.25,35,14.062,0,352.600006,1,1/12/2024 0:00,31/3/2024 0:00,122
857.75,0,18.431372,34.117645,53,3.90625,-6.25,35,14.062,0,352.600006,1,30/11/2024 0:00,31/3/2024 0:00,121
857.75,0,18.431372,34.117645,53,3.90625,-6.25,35,14.082,0,354.600006,1,29/11/2024 0:00,31/3/2024 0:00,120
857.75,0,18.431372,34.117645,53,3.90625,-6.25,35,14.082,0,354.600006,1,5/12/2024 0:00,7/4/2024 0:00,119
857,0,18.431372,34.117645,53,3.90625,-4.6875,34,14.082,0,354.600006,1,4/12/2024 0:00,7/4/2024 0:00,118
857,0,18.431372,34.117645,53,3.90625,-4.6875,34,14.082,0,354.600006,1,3/12/2024 0:00,7/4/2024 0:00,117
857,0,18.431372,34.117645,53,3.90625,-4.6875,34,14.062,0,356.399994,1,2/12/2024 0:00,7/4/2024 0:00,116
857,0,18.431372,34.509804,54,3.90625,-4.6875,34,14.062,0,356.399994,1,1/12/2024 0:00,7/4/2024 0:00,115
851.5,0,18.431372,34.509804,54,3.90625,-8.59375,35,14.062,0,356.399994,1,30/11/2024 0:00,7/4/2024 0:00,114
851.5,0,18.431372,34.509804,54,3.90625,-8.59375,35,14.062,0,358.299988,1,29/11/2024 0:00,7/4/2024 0:00,113
851.5,0,18.431372,34.509804,54,3.90625,-8.59375,35,14.082,0,358.299988,1,5/12/2024 0:00,7/4/2024 0:00,112
853,0,18.431372,34.117645,54,3.90625,-7.03125,33,14.082,0,358.299988,1,4/12/2024 0:00,7/4/2024 0:00,111
853,0,18.431372,34.117645,54,3.90625,-7.03125,33,14.082,0,358.299988,1,3/12/2024 0:00,7/4/2024 0:00,110
853,0,18.431372,34.117645,54,3.90625,-7.03125,33,14.14,0,360,1,2/12/2024 0:00,7/4/2024 0:00,109
853,0,18.431372,34.117645,54,3.90625,-7.03125,33,14.14,0,360,1,1/12/2024 0:00,7/4/2024 0:00,108
882.75,0,17.254902,26.274509,54,3.90625,-10.15625,26,14.14,0,360,1,30/11/2024 0:00,7/4/2024 0:00,107
882.75,0,17.254902,26.274509,54,3.90625,-10.15625,26,14.14,0,360,1,29/11/2024 0:00,7/4/2024 0:00,106
882.75,0,17.254902,26.274509,54,3.90625,-10.15625,26,14.14,0,360.799988,1,5/12/2024 0:00,7/4/2024 0:00,105
882.75,0,17.254902,25.882353,54,3.90625,-10.15625,26,14.14,0,360.799988,1,4/12/2024 0:00,7/4/2024 0:00,104
864.75,0,16.862745,25.882353,55,3.90625,-7.8125,26,14.14,0,360.799988,1,3/12/2024 0:00,7/4/2024 0:00,103
864.75,0,16.862745,25.882353,55,3.90625,-7.8125,26,14.14,0,361.899994,1,2/12/2024 0:00,7/4/2024 0:00,102
864.75,0,16.862745,25.882353,55,3.90625,-7.8125,26,14.14,0,361.899994,1,1/12/2024 0:00,7/4/2024 0:00,101
839.75,0,16.862745,25.490196,55,3.90625,-8.59375,25,14.14,0,361.899994,1,30/11/2024 0:00,7/4/2024 0:00,100
839.75,0,16.862745,25.490196,55,3.90625,-8.59375,25,14.14,0,361.899994,1,29/11/2024 0:00,14/4/2024 0:00,99
839.75,0,16.862745,25.490196,55,3.90625,-8.59375,25,14.14,0,362.799988,1,5/12/2024 0:00,14/4/2024 0:00,98
839.75,0,16.862745,25.490196,55,3.90625,-8.59375,25,14.14,0,362.799988,1,4/12/2024 0:00,14/4/2024 0:00,97
821.75,0,16.862745,25.490196,55,3.90625,-12.5,25,14.14,0,362.799988,1,3/12/2024 0:00,14/4/2024 0:00,96
821.75,0,16.862745,25.490196,55,3.90625,-12.5,25,14.14,0,362.799988,1,2/12/2024 0:00,14/4/2024 0:00,95
821.75,0,16.862745,25.490196,55,3.90625,-12.5,25,14.121,0,363.5,1,1/12/2024 0:00,14/4/2024 0:00,94
821.75,0,16.862745,25.490196,55,3.90625,-12.5,25,14.121,0,363.5,1,30/11/2024 0:00,14/4/2024 0:00,93
807.75,0,16.862745,25.882353,55,3.90625,-8.59375,25,14.121,0,363.5,1,29/11/2024 0:00,14/4/2024 0:00,92
807.75,0,16.862745,25.882353,55,3.90625,-8.59375,25,14.121,0,363.5,1,5/12/2024 0:00,14/4/2024 0:00,91
807.75,0,16.862745,25.882353,55,3.90625,-8.59375,25,14.14,0,363.700012,1,4/12/2024 0:00,14/4/2024 0:00,90
807.75,0,16.862745,32.156864,55,3.90625,-5.46875,34,14.14,0,363.700012,1,3/12/2024 0:00,14/4/2024 0:00,89
850.75,0,18.82353,32.156864,55,3.90625,-5.46875,34,14.14,0,363.700012,1,2/12/2024 0:00,14/4/2024 0:00,88
850.75,0,18.82353,32.156864,55,3.90625,-5.46875,34,14.062,0,364.299988,1,1/12/2024 0:00,14/4/2024 0:00,87
850.75,0,18.82353,32.156864,55,3.90625,-5.46875,34,14.062,0,364.299988,1,30/11/2024 0:00,14/4/2024 0:00,86
877.25,0,18.82353,36.862743,55,3.125,-3.90625,37,14.062,0,364.299988,1,29/11/2024 0:00,14/4/2024 0:00,85
877.25,0,18.82353,36.862743,55,3.125,-3.90625,37,14.062,0,364.299988,1,5/12/2024 0:00,14/4/2024 0:00,84
877.25,0,18.82353,36.862743,55,3.125,-3.90625,37,14.082,0,365.399994,1,4/12/2024 0:00,14/4/2024 0:00,83
877.25,0,18.82353,36.862743,55,3.125,-3.90625,37,14.082,0,365.399994,1,3/12/2024 0:00,14/4/2024 0:00,82
893.75,0,18.431372,35.294117,55,3.125,-4.6875,35,14.082,0,365.399994,1,2/12/2024 0:00,14/4/2024 0:00,81
893.75,0,18.431372,35.294117,55,3.125,-4.6875,35,14.082,0,365.399994,1,1/12/2024 0:00,14/4/2024 0:00,80
893.75,0,18.431372,35.294117,55,3.125,-4.6875,35,14.082,0,366.799988,1,30/11/2024 0:00,21/4/2024 0:00,79
893.75,0,18.431372,34.117645,56,3.90625,-4.6875,35,14.082,0,366.799988,1,29/11/2024 0:00,21/4/2024 0:00,78
897.5,0,18.431372,34.117645,56,3.90625,-4.6875,34,14.082,0,366.799988,1,5/12/2024 0:00,21/4/2024 0:00,77
897.5,0,18.431372,34.117645,56,3.90625,-4.6875,34,14.082,0,367.5,1,4/12/2024 0:00,21/4/2024 0:00,76
897.5,0,18.431372,34.117645,56,3.90625,-4.6875,34,14.082,0,367.5,1,3/12/2024 0:00,21/4/2024 0:00,75
878,0,18.431372,33.333332,56,3.90625,-6.25,33,14.082,0,367.5,1,2/12/2024 0:00,21/4/2024 0:00,74
878,0,18.431372,33.333332,56,3.90625,-6.25,33,14.082,0,367.5,1,1/12/2024 0:00,21/4/2024 0:00,73
878,0,18.431372,33.333332,56,3.90625,-6.25,33,14.082,0,369,1,30/11/2024 0:00,21/4/2024 0:00,72
878,0,18.431372,33.333332,56,3.90625,-6.25,33,14.082,0,369,1,29/11/2024 0:00,21/4/2024 0:00,71
867.75,0,18.039215,33.333332,56,3.90625,-4.6875,34,14.082,0,369,1,5/12/2024 0:00,21/4/2024 0:00,70
867.75,0,18.039215,33.333332,56,3.90625,-4.6875,34,14.082,0,369,1,4/12/2024 0:00,21/4/2024 0:00,69
867.75,0,18.039215,33.333332,56,3.90625,-4.6875,34,14.082,0,370.5,1,3/12/2024 0:00,21/4/2024 0:00,68
867.75,0,18.039215,33.725491,56,3.90625,-4.6875,34,14.082,0,370.5,1,2/12/2024 0:00,21/4/2024 0:00,67
859.25,0,18.039215,33.725491,56,3.90625,-4.6875,34,14.082,0,370.5,1,1/12/2024 0:00,21/4/2024 0:00,66
859.25,0,18.039215,33.725491,56,3.90625,-4.6875,34,14.062,0,371.899994,1,30/11/2024 0:00,21/4/2024 0:00,65
859.25,0,18.039215,33.725491,56,3.90625,-4.6875,34,14.062,0,371.899994,1,29/11/2024 0:00,21/4/2024 0:00,64
855.25,0,18.039215,33.725491,56,3.90625,-6.25,35,14.062,0,371.899994,1,5/12/2024 0:00,21/4/2024 0:00,63
855.25,0,18.039215,33.725491,56,3.90625,-6.25,35,14.062,0,371.899994,1,4/12/2024 0:00,21/4/2024 0:00,62
855.25,0,18.039215,33.725491,56,3.90625,-6.25,35,14.062,0,372.600006,1,3/12/2024 0:00,21/4/2024 0:00,61
855.25,0,18.039215,33.725491,56,3.90625,-6.25,35,14.062,0,372.600006,1,2/12/2024 0:00,21/4/2024 0:00,60
853,0,18.039215,33.725491,57,3.90625,-5.46875,34,14.062,0,372.600006,1,1/12/2024 0:00,21/4/2024 0:00,59
853,0,18.039215,33.725491,57,3.90625,-5.46875,34,14.062,0,372.600006,1,30/11/2024 0:00,21/4/2024 0:00,58
853,0,18.039215,33.725491,57,3.90625,-5.46875,34,14.082,0,374.100006,1,29/11/2024 0:00,21/4/2024 0:00,57
853,0,18.039215,33.725491,57,3.90625,-3.90625,34,14.082,0,374.100006,1,5/12/2024 0:00,21/4/2024 0:00,56
851.5,0,18.039215,33.725491,57,3.90625,-3.90625,34,14.082,0,374.100006,1,4/12/2024 0:00,21/4/2024 0:00,55
851.5,0,18.039215,33.725491,57,3.90625,-3.90625,34,14.082,0,375.399994,1,3/12/2024 0:00,21/4/2024 0:00,54
851.5,0,18.039215,33.725491,57,3.90625,-3.90625,34,14.082,0,375.399994,1,2/12/2024 0:00,21/4/2024 0:00,53
846.75,0,18.039215,33.725491,58,3.90625,-5.46875,34,14.082,0,375.399994,1,1/12/2024 0:00,21/4/2024 0:00,52
846.75,0,18.039215,33.725491,58,3.90625,-5.46875,34,14.082,0,375.399994,1,30/11/2024 0:00,21/4/2024 0:00,51
846.75,0,18.039215,33.725491,58,3.90625,-5.46875,34,14.082,0,376.700012,1,29/11/2024 0:00,21/4/2024 0:00,50
846.75,0,18.039215,33.725491,58,3.90625,-5.46875,34,14.082,0,376.700012,1,5/12/2024 0:00,21/4/2024 0:00,49
886.5,0,16.862745,30.588236,58,3.90625,-5.46875,27,14.082,0,376.700012,1,4/12/2024 0:00,21/4/2024 0:00,48
886.5,0,16.862745,30.588236,58,3.90625,-5.46875,27,14.082,0,376.700012,1,3/12/2024 0:00,21/4/2024 0:00,47
886.5,0,16.862745,30.588236,58,3.90625,-5.46875,27,14.14,0,377.299988,1,2/12/2024 0:00,21/4/2024 0:00,46
886.5,0,16.862745,25.882353,58,3.90625,-9.375,27,14.14,0,377.299988,1,1/12/2024 0:00,21/4/2024 0:00,45
844.5,0,16.862745,25.882353,58,3.90625,-9.375,26,14.14,0,377.299988,1,30/11/2024 0:00,21/4/2024 0:00,44
844.5,0,16.862745,25.882353,58,3.90625,-9.375,26,14.14,0,378.299988,1,29/11/2024 0:00,21/4/2024 0:00,43
844.5,0,16.862745,25.882353,58,3.90625,-9.375,26,14.14,0,378.299988,1,5/12/2024 0:00,21/4/2024 0:00,42
825.75,0,16.862745,25.09804,58,3.90625,-3.90625,26,14.14,0,378.299988,1,4/12/2024 0:00,21/4/2024 0:00,41
825.75,0,16.470589,25.09804,58,3.90625,-3.90625,26,14.14,0,378.299988,1,3/12/2024 0:00,21/4/2024 0:00,40
825.75,0,16.470589,25.09804,58,3.90625,-3.90625,26,14.121,0,378.899994,1,2/12/2024 0:00,21/4/2024 0:00,39
825.75,0,16.470589,25.09804,58,3.90625,-3.90625,26,14.121,0,378.899994,1,1/12/2024 0:00,21/4/2024 0:00,38
800,0,16.470589,25.490196,58,3.90625,-8.59375,25,14.121,0,378.899994,1,30/11/2024 0:00,21/4/2024 0:00,37
800,0,16.470589,25.490196,58,3.90625,-8.59375,25,14.121,0,378.899994,1,29/11/2024 0:00,21/4/2024 0:00,36
800,0,16.470589,25.490196,58,3.90625,-8.59375,25,14.121,0,379.299988,1,5/12/2024 0:00,21/4/2024 0:00,35
800,0,16.470589,25.882353,58,3.90625,-8.59375,25,14.121,0,379.299988,1,4/12/2024 0:00,21/4/2024 0:00,34
775,0,16.470589,25.882353,58,3.90625,-12.5,27,14.121,0,379.299988,1,3/12/2024 0:00,21/4/2024 0:00,33
775,0,16.470589,25.882353,58,3.90625,-12.5,27,14.121,0,379.399994,1,2/12/2024 0:00,21/4/2024 0:00,32
775,0,16.470589,25.882353,58,3.90625,-12.5,27,14.14,0,379.399994,1,1/12/2024 0:00,21/4/2024 0:00,31
782,0,16.470589,26.274509,58,3.90625,-7.03125,26,14.14,0,379.399994,1,30/11/2024 0:00,21/4/2024 0:00,30
782,0,16.862745,26.274509,58,3.90625,-7.03125,26,14.14,0,379.399994,1,29/11/2024 0:00,21/4/2024 0:00,29
782,0,16.862745,26.274509,58,3.90625,-7.03125,26,14.121,0,379.600006,1,5/12/2024 0:00,21/4/2024 0:00,28
782,0,16.862745,26.274509,58,3.90625,-7.03125,26,14.121,0,379.600006,1,4/12/2024 0:00,21/4/2024 0:00,27
788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,14.121,0,379.600006,1,3/12/2024 0:00,21/4/2024 0:00,26
788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,14.121,0,379.600006,1,2/12/2024 0:00,21/4/2024 0:00,25
788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,14.121,0,379.700012,1,1/12/2024 0:00,21/4/2024 0:00,24
788.25,0,16.862745,26.274509,59,3.90625,-3.125,27,14.121,0,379.700012,1,30/11/2024 0:00,21/4/2024 0:00,23
785,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.121,0,379.700012,1,29/11/2024 0:00,21/4/2024 0:00,22
785,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.121,0,379.700012,1,5/12/2024 0:00,21/4/2024 0:00,21
785,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.121,0,379.700012,1,4/12/2024 0:00,21/4/2024 0:00,20
785,0,16.862745,26.274509,59,3.90625,-3.125,26,14.121,0,379.700012,1,3/12/2024 0:00,21/4/2024 0:00,19
789.75,0,16.862745,26.274509,59,3.90625,-3.125,26,14.121,0,379.700012,1,2/12/2024 0:00,21/4/2024 0:00,18
789.75,0,16.862745,26.274509,59,3.90625,-3.125,26,14.14,0,379.700012,1,1/12/2024 0:00,21/4/2024 0:00,17
789.75,0,16.862745,26.274509,59,3.90625,-3.125,26,14.14,0,379.700012,1,30/11/2024 0:00,21/4/2024 0:00,16
780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.14,0,379.700012,1,29/11/2024 0:00,21/4/2024 0:00,15
780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.14,0,379.700012,1,5/12/2024 0:00,21/4/2024 0:00,14
780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.121,0,379.700012,1,4/12/2024 0:00,21/4/2024 0:00,13
780.25,0,16.862745,26.274509,59,3.90625,-7.03125,26,14.121,0,379.700012,1,3/12/2024 0:00,21/4/2024 0:00,12
788.25,0,16.470589,26.274509,60,3.90625,-4.6875,27,14.121,0,379.700012,1,2/12/2024 0:00,21/4/2024 0:00,11
788.25,0,16.470589,26.274509,60,3.90625,-4.6875,27,14.121,0,379.700012,1,1/12/2024 0:00,21/4/2024 0:00,10
788.25,0,16.470589,26.274509,60,3.90625,-4.6875,27,14.082,0,379.700012,1,30/11/2024 0:00,21/4/2024 0:00,9
788.25,0,16.470589,26.274509,60,3.90625,-3.125,27,14.082,0,379.700012,1,29/11/2024 0:00,21/4/2024 0:00,8
789,0,16.470589,26.274509,60,3.90625,-3.125,27,14.082,0,379.700012,1,5/12/2024 0:00,21/4/2024 0:00,7
789,0,16.470589,26.274509,60,3.90625,-3.125,27,14.121,0,379.600006,1,4/12/2024 0:00,21/4/2024 0:00,6
789,0,16.470589,26.274509,60,3.90625,-3.125,27,14.121,0,379.600006,1,3/12/2024 0:00,21/4/2024 0:00,5
783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,14.121,0,379.600006,1,2/12/2024 0:00,21/4/2024 0:00,4
783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,14.121,0,379.600006,1,1/12/2024 0:00,21/4/2024 0:00,3
783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,14.101,0,379.600006,1,30/11/2024 0:00,21/4/2024 0:00,2
783.5,0,16.470589,26.274509,60,3.90625,-6.25,26,14.101,0,379.600006,1,29/11/2024 0:00,21/4/2024 0:00,1
791.25,0,16.470589,26.274509,60,3.90625,-2.34375,26,14.101,0,379.600006,1,5/12/2024 0:00,21/4/2024 0:00,0
791.25,0,16.470589,26.274509,60,3.90625,-2.34375,26,14.101,0,379.600006,1,4/12/2024 0:00,21/4/2024 0:00,-1
791.25,0,16.470589,26.274509,60,3.90625,-2.34375,26,14.121,0,379.5,1,3/12/2024 0:00,21/4/2024 0:00,-2
791.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,14.121,0,379.5,1,2/12/2024 0:00,21/4/2024 0:00,-3
780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,14.121,0,379.5,1,1/12/2024 0:00,21/4/2024 0:00,-4
780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,14.121,0,379.399994,1,30/11/2024 0:00,21/4/2024 0:00,-5
780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,14.121,0,379.399994,1,29/11/2024 0:00,21/4/2024 0:00,-6
782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,14.121,0,379.399994,1,5/12/2024 0:00,21/4/2024 0:00,-7
782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,14.121,0,379.399994,1,4/12/2024 0:00,21/4/2024 0:00,-8
782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,14.101,0,379.299988,1,3/12/2024 0:00,21/4/2024 0:00,-9
782.75,0,16.470589,26.274509,60,3.90625,-3.125,26,14.101,0,379.299988,1,2/12/2024 0:00,21/4/2024 0:00,-10
780.25,0,16.470589,26.274509,60,3.90625,-3.125,26,14.101,0,379.299988,1,1/12/2024 0:00,21/4/2024 0:00,-11
780.25,0,16.470589,26.274509,60,3.90625,-3.125,26,14.101,0,379.299988,1,30/11/2024 0:00,21/4/2024 0:00,-12
780.25,0,16.470589,26.274509,60,3.90625,-3.125,26,14.121,0,379.299988,1,29/11/2024 0:00,21/4/2024 0:00,-13
780.25,0,16.470589,26.274509,60,3.90625,-3.90625,26,14.121,0,379.299988,1,5/12/2024 0:00,21/4/2024 0:00,-14
775,0,16.470589,26.274509,60,3.90625,-3.90625,27,14.121,0,379.299988,1,4/12/2024 0:00,21/4/2024 0:00,-15
775,0,16.470589,26.274509,60,3.90625,-3.90625,27,14.101,0,379.100006,1,3/12/2024 0:00,21/4/2024 0:00,-16
775,0,16.470589,26.274509,60,3.90625,-3.90625,27,14.101,0,379.100006,1,2/12/2024 0:00,21/4/2024 0:00,-17
777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,14.101,0,379.100006,1,1/12/2024 0:00,21/4/2024 0:00,-18
777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,14.101,0,379.100006,1,30/11/2024 0:00,21/4/2024 0:00,-19
777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,14.101,0,379,1,29/11/2024 0:00,21/4/2024 0:00,-20
777.25,0,16.470589,26.274509,61,3.90625,-2.34375,26,14.101,0,379,1,5/12/2024 0:00,21/4/2024 0:00,-21
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,26,14.101,0,379,1,4/12/2024 0:00,21/4/2024 0:00,-22
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,26,14.101,0,379,1,3/12/2024 0:00,21/4/2024 0:00,-23
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,26,14.121,0,378.799988,1,2/12/2024 0:00,21/4/2024 0:00,-24
777.25,0,16.470589,25.882353,61,3.90625,-1.5625,26,14.121,0,378.799988,1,1/12/2024 0:00,21/4/2024 0:00,-25
776.5,0,16.470589,25.882353,61,3.90625,-1.5625,27,14.121,0,378.799988,1,30/11/2024 0:00,21/4/2024 0:00,-26
776.5,0,16.470589,25.882353,61,3.90625,-1.5625,27,14.121,0,378.700012,1,29/11/2024 0:00,21/4/2024 0:00,-27
776.5,0,16.470589,25.882353,61,3.90625,-1.5625,27,14.101,0,378.700012,1,5/12/2024 0:00,21/4/2024 0:00,-28
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,14.101,0,378.700012,1,4/12/2024 0:00,21/4/2024 0:00,-29
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,14.101,0,378.700012,1,3/12/2024 0:00,21/4/2024 0:00,-30
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,14.121,0,378.600006,1,2/12/2024 0:00,21/4/2024 0:00,-31
777.25,0,16.470589,26.274509,61,3.90625,-4.6875,27,14.121,0,378.600006,1,1/12/2024 0:00,21/4/2024 0:00,-32
775,0,16.470589,25.882353,61,3.90625,-3.125,26,14.121,0,378.600006,1,30/11/2024 0:00,21/4/2024 0:00,-33
775,0,16.470589,25.882353,61,3.90625,-3.125,26,14.121,0,378.600006,1,29/11/2024 0:00,21/4/2024 0:00,-34
775,0,16.470589,25.882353,61,3.90625,-3.125,26,14.101,0,378.399994,1,5/12/2024 0:00,21/4/2024 0:00,-35
775,0,16.470589,26.274509,61,3.90625,-3.125,26,14.101,0,378.399994,1,4/12/2024 0:00,21/4/2024 0:00,-36
767.75,0,16.470589,26.274509,61,3.90625,-2.34375,27,14.101,0,378.399994,1,3/12/2024 0:00,21/4/2024 0:00,-37
767.75,0,16.470589,26.274509,61,3.90625,-2.34375,27,14.101,0,378.299988,1,2/12/2024 0:00,21/4/2024 0:00,-38
767.75,0,16.470589,26.274509,61,3.90625,-2.34375,27,14.082,0,378.299988,1,1/12/2024 0:00,21/4/2024 0:00,-39
765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,14.082,0,378.299988,1,30/11/2024 0:00,21/4/2024 0:00,-40
765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,14.082,0,378.299988,1,29/11/2024 0:00,21/4/2024 0:00,-41
765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,14.101,0,378.100006,1,5/12/2024 0:00,21/4/2024 0:00,-42
765.5,0,16.470589,25.882353,61,3.90625,-3.90625,26,14.101,0,378.100006,1,4/12/2024 0:00,21/4/2024 0:00,-43
769.5,0,16.470589,26.274509,61,3.90625,-1.5625,26,14.101,0,378.100006,1,3/12/2024 0:00,21/4/2024 0:00,-44
769.5,0,16.470589,26.274509,61,3.90625,-1.5625,26,14.101,0,378.100006,1,2/12/2024 0:00,21/4/2024 0:00,-45
769.5,0,16.470589,26.274509,61,3.90625,-1.5625,26,14.101,0,378,1,1/12/2024 0:00,21/4/2024 0:00,-46
769.5,0,16.470589,25.882353,61,3.90625,-1.5625,26,14.101,0,378,1,30/11/2024 0:00,21/4/2024 0:00,-47
771.75,0,16.470589,25.882353,61,3.90625,-3.125,27,14.101,0,378,1,29/11/2024 0:00,21/4/2024 0:00,-48
